play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score
974,134,2024-10-29T16:44:59.880-06:00,2024-10-29T23:10:59.880-06:00,BROWSER,ABORTED,3893
975,150,2024-08-26T11:38:37.951-06:00,2024-08-26T21:05:37.951-06:00,MOBILE,ABORTED,4148
976,210,2024-12-17T17:57:34.013-06:00,2024-12-18T00:12:34.013-06:00,BROWSER,TIMEOUT,4650
977,396,2024-12-14T22:12:46.467-06:00,2024-12-15T02:09:46.467-06:00,BROWSER,ABORTED,1562
978,9,2024-12-05T06:00:45.853-06:00,2024-12-05T13:53:45.853-06:00,MOBILE,COMPLETED,4786
979,353,2024-05-16T08:40:55.316-06:00,2024-05-16T17:16:55.316-06:00,MOBILE,ABORTED,1730
980,53,2024-10-13T04:52:29.933-06:00,2024-10-13T04:57:29.933-06:00,BROWSER,COMPLETED,147
982,188,2024-10-09T20:28:13.289-06:00,2024-10-10T05:12:13.289-06:00,BROWSER,ABORTED,3421
983,103,2024-12-24T20:29:44.867-06:00,2024-12-25T05:23:44.867-06:00,BROWSER,COMPLETED,4851
984,337,2024-12-21T09:12:24.230-06:00,2024-12-21T13:26:24.230-06:00,MOBILE,ABORTED,2443
985,152,2024-09-05T06:39:40.978-06:00,2024-09-05T09:36:40.978-06:00,BROWSER,COMPLETED,1608
986,481,2024-06-23T12:50:56.501-06:00,2024-06-23T19:43:56.501-06:00,MOBILE,ABORTED,4134
987,489,2024-11-16T16:54:50.820-06:00,2024-11-16T19:37:50.820-06:00,MOBILE,COMPLETED,664
988,477,2024-10-01T04:56:57.615-06:00,2024-10-01T12:14:57.615-06:00,MOBILE,TIMEOUT,1249
989,128,2024-11-16T03:28:23.005-06:00,2024-11-16T03:49:23.005-06:00,BROWSER,COMPLETED,2308
990,101,2024-11-29T05:03:23.683-06:00,2024-11-29T14:34:23.683-06:00,BROWSER,TIMEOUT,4149
991,196,2024-12-22T03:41:29.320-06:00,2024-12-22T10:12:29.320-06:00,BROWSER,TIMEOUT,2106
992,10,2024-12-28T06:06:29.114-06:00,2024-12-28T15:59:29.114-06:00,BROWSER,ABORTED,4512
993,247,2024-10-14T05:46:42.288-06:00,2024-10-14T10:22:42.288-06:00,MOBILE,TIMEOUT,1007
994,403,2024-01-23T09:45:51.708-06:00,2024-01-23T14:09:51.708-06:00,BROWSER,ABORTED,1842
995,270,2024-12-22T11:05:33.696-06:00,2024-12-22T11:52:33.696-06:00,MOBILE,TIMEOUT,3930
996,165,2024-09-29T06:36:33.225-06:00,2024-09-29T07:59:33.225-06:00,BROWSER,COMPLETED,1294
997,425,2024-06-29T02:30:45.640-06:00,2024-06-29T11:25:45.640-06:00,BROWSER,COMPLETED,1316
998,366,2024-12-29T17:07:03.443-06:00,2024-12-30T02:31:03.443-06:00,MOBILE,ABORTED,3664
999,229,2024-05-20T20:32:59.553-06:00,2024-05-21T03:45:59.553-06:00,MOBILE,COMPLETED,4516
1000,154,2024-09-29T00:06:06.127-06:00,2024-09-29T07:03:06.127-06:00,BROWSER,COMPLETED,1663
1001,3,2024-12-30T05:49:14.804-06:00,2024-12-30T10:43:14.804-06:00,MOBILE,ABORTED,4855
1002,457,2024-01-17T03:47:14.405-06:00,2024-01-17T09:20:14.405-06:00,MOBILE,TIMEOUT,834
1003,87,2024-11-22T01:01:45.877-06:00,2024-11-22T05:20:45.877-06:00,BROWSER,TIMEOUT,3150
1004,32,2024-12-26T18:36:04.885-06:00,2024-12-26T20:44:04.885-06:00,BROWSER,COMPLETED,4855
1005,238,2024-10-22T17:31:37.971-06:00,2024-10-22T18:05:37.971-06:00,BROWSER,TIMEOUT,4369
1007,38,2024-12-06T09:19:19.262-06:00,2024-12-06T12:41:19.262-06:00,BROWSER,ABORTED,4000
1008,352,2024-10-13T14:17:02.062-06:00,2024-10-13T16:10:02.062-06:00,BROWSER,COMPLETED,3197
1009,428,2024-12-23T00:31:27.548-06:00,2024-12-23T06:40:27.548-06:00,MOBILE,COMPLETED,4404
1010,73,2024-11-27T04:15:33.005-06:00,2024-11-27T09:46:33.005-06:00,BROWSER,TIMEOUT,4741
1011,140,2024-12-25T01:26:45.577-06:00,2024-12-25T10:40:45.577-06:00,MOBILE,TIMEOUT,2527
1012,181,2024-12-03T05:23:10.182-06:00,2024-12-03T13:10:10.182-06:00,BROWSER,TIMEOUT,477
1013,359,2024-11-11T04:33:56.467-06:00,2024-11-11T07:35:56.467-06:00,BROWSER,ABORTED,410
1014,418,2024-12-30T20:34:20.363-06:00,2024-12-30T23:50:20.363-06:00,MOBILE,COMPLETED,2352
1015,24,2024-12-09T01:11:52.061-06:00,2024-12-09T01:28:52.061-06:00,BROWSER,COMPLETED,4357
1016,461,2024-12-03T07:57:23.278-06:00,2024-12-03T14:32:23.278-06:00,MOBILE,TIMEOUT,613
1017,17,2024-12-30T05:24:03.521-06:00,2024-12-30T08:03:03.521-06:00,MOBILE,COMPLETED,2257
1018,331,2024-11-28T06:26:59.372-06:00,2024-11-28T16:07:59.372-06:00,MOBILE,ABORTED,3128
1019,232,2024-12-15T03:30:04.013-06:00,2024-12-15T07:45:04.013-06:00,BROWSER,COMPLETED,2524
1020,214,2024-09-10T04:37:17.501-06:00,2024-09-10T11:39:17.501-06:00,MOBILE,TIMEOUT,390
1021,85,2024-04-20T02:27:04.274-06:00,2024-04-20T09:57:04.274-06:00,MOBILE,COMPLETED,1290
1022,432,2024-05-14T03:54:30.288-06:00,2024-05-14T04:25:30.288-06:00,BROWSER,ABORTED,255
1023,287,2024-12-29T02:35:36.324-06:00,2024-12-29T03:02:36.324-06:00,BROWSER,TIMEOUT,3431
1024,251,2024-07-28T03:22:39.437-06:00,2024-07-28T10:22:39.437-06:00,BROWSER,COMPLETED,4235
1025,356,2024-12-03T18:09:55.014-06:00,2024-12-03T21:01:55.014-06:00,MOBILE,TIMEOUT,4962
1026,313,2024-12-22T14:23:41.048-06:00,2024-12-22T16:02:41.048-06:00,MOBILE,TIMEOUT,2609
1027,300,2024-10-15T10:26:29.997-06:00,2024-10-15T17:36:29.997-06:00,BROWSER,COMPLETED,2422
1028,216,2024-11-23T01:59:05.724-06:00,2024-11-23T09:52:05.724-06:00,BROWSER,TIMEOUT,101
1029,135,2024-12-13T07:30:59.843-06:00,2024-12-13T11:23:59.843-06:00,BROWSER,ABORTED,4257
1030,28,2024-11-14T02:52:06.090-06:00,2024-11-14T03:31:06.090-06:00,MOBILE,COMPLETED,4668
1031,166,2024-11-23T00:10:54.402-06:00,2024-11-23T02:54:54.402-06:00,MOBILE,TIMEOUT,2225
1032,428,2024-12-25T14:02:29.776-06:00,2024-12-25T16:28:29.776-06:00,BROWSER,COMPLETED,2187
1033,104,2024-12-22T22:29:09.231-06:00,2024-12-23T00:13:09.231-06:00,MOBILE,COMPLETED,2978
1034,100,2024-12-25T05:17:06.062-06:00,2024-12-25T13:02:06.062-06:00,MOBILE,ABORTED,2114
1035,356,2024-12-26T10:12:17.998-06:00,2024-12-26T15:29:17.998-06:00,MOBILE,TIMEOUT,3594
1036,59,2024-12-30T15:37:21.128-06:00,2024-12-30T21:41:21.128-06:00,MOBILE,TIMEOUT,765
1038,86,2024-12-28T08:08:38.321-06:00,2024-12-28T10:52:38.321-06:00,BROWSER,TIMEOUT,3034
1039,352,2024-11-23T12:46:17.005-06:00,2024-11-23T14:21:17.005-06:00,BROWSER,ABORTED,3590
1040,383,2024-10-01T20:35:54.576-06:00,2024-10-02T03:39:54.576-06:00,BROWSER,COMPLETED,2626
1041,199,2024-11-25T03:39:49.157-06:00,2024-11-25T10:13:49.157-06:00,BROWSER,TIMEOUT,4470
1042,285,2024-09-28T22:36:25.336-06:00,2024-09-29T01:01:25.336-06:00,MOBILE,ABORTED,2116
1043,382,2024-12-15T21:02:34.944-06:00,2024-12-16T00:19:34.944-06:00,BROWSER,TIMEOUT,2303
1044,156,2024-12-24T05:09:33.744-06:00,2024-12-24T14:58:33.744-06:00,BROWSER,COMPLETED,2046
1045,245,2024-07-08T23:40:41.184-06:00,2024-07-08T23:50:41.184-06:00,MOBILE,ABORTED,1343
1046,381,2024-12-26T09:25:04.490-06:00,2024-12-26T11:13:04.490-06:00,BROWSER,ABORTED,4730
1047,190,2024-11-30T08:39:24.717-06:00,2024-11-30T15:32:24.717-06:00,MOBILE,ABORTED,2075
1048,112,2024-11-09T13:11:43.118-06:00,2024-11-09T22:12:43.118-06:00,MOBILE,COMPLETED,4314
1049,383,2024-10-16T05:41:13.446-06:00,2024-10-16T12:52:13.446-06:00,MOBILE,COMPLETED,3384
1050,192,2024-08-31T23:59:12.081-06:00,2024-09-01T04:38:12.081-06:00,MOBILE,COMPLETED,117
1051,51,2024-10-22T10:07:27.147-06:00,2024-10-22T11:23:27.147-06:00,BROWSER,TIMEOUT,1209
1052,362,2024-12-27T06:49:35.527-06:00,2024-12-27T12:03:35.527-06:00,BROWSER,ABORTED,4508
1053,148,2024-06-22T10:31:57.699-06:00,2024-06-22T11:21:57.699-06:00,MOBILE,TIMEOUT,1259
1054,32,2024-12-27T07:30:09.373-06:00,2024-12-27T16:07:09.373-06:00,MOBILE,ABORTED,2632
1055,106,2024-07-26T01:31:31.396-06:00,2024-07-26T09:17:31.396-06:00,BROWSER,COMPLETED,701
1056,432,2024-12-18T23:33:07.499-06:00,2024-12-19T08:47:07.499-06:00,BROWSER,ABORTED,4864
1057,181,2024-12-07T06:36:44.370-06:00,2024-12-07T13:49:44.370-06:00,BROWSER,TIMEOUT,3590
1058,331,2024-12-05T09:20:56.177-06:00,2024-12-05T11:01:56.177-06:00,MOBILE,TIMEOUT,315
1059,463,2024-12-14T09:34:07.412-06:00,2024-12-14T13:30:07.412-06:00,MOBILE,COMPLETED,3288
1060,281,2024-12-24T07:07:44.844-06:00,2024-12-24T08:20:44.844-06:00,MOBILE,ABORTED,4992
1061,323,2024-12-02T04:22:28.400-06:00,2024-12-02T12:01:28.400-06:00,MOBILE,COMPLETED,3674
1062,451,2024-05-23T19:59:19.495-06:00,2024-05-24T00:33:19.495-06:00,BROWSER,TIMEOUT,3037
1063,78,2024-10-18T19:41:39.407-06:00,2024-10-19T00:25:39.407-06:00,BROWSER,COMPLETED,1097
1064,216,2024-12-07T14:08:26.660-06:00,2024-12-07T18:17:26.660-06:00,BROWSER,COMPLETED,933
1065,258,2024-11-25T08:24:18.299-06:00,2024-11-25T15:01:18.299-06:00,BROWSER,COMPLETED,3869
1066,180,2024-12-21T20:34:04.454-06:00,2024-12-22T06:34:04.454-06:00,BROWSER,COMPLETED,4994
1067,83,2024-12-16T21:21:04.536-06:00,2024-12-17T02:05:04.536-06:00,BROWSER,COMPLETED,2203
1068,425,2024-07-27T14:51:32.110-06:00,2024-07-27T17:44:32.110-06:00,BROWSER,TIMEOUT,4374
1069,443,2024-12-30T09:45:33.231-06:00,2024-12-30T16:25:33.231-06:00,MOBILE,ABORTED,1372
1070,80,2024-12-30T11:46:06.684-06:00,2024-12-30T15:09:06.684-06:00,BROWSER,ABORTED,2930
1071,245,2024-12-27T18:00:53.154-06:00,2024-12-28T03:20:53.154-06:00,MOBILE,TIMEOUT,347
1072,37,2024-12-29T08:17:35.092-06:00,2024-12-29T18:15:35.092-06:00,MOBILE,ABORTED,4177
1073,384,2024-10-04T18:25:30.108-06:00,2024-10-04T21:11:30.108-06:00,BROWSER,TIMEOUT,1870
1074,327,2024-09-24T19:37:57.416-06:00,2024-09-25T01:11:57.416-06:00,MOBILE,TIMEOUT,505
1075,48,2024-01-14T19:05:19.112-06:00,2024-01-15T04:07:19.112-06:00,MOBILE,ABORTED,1570
1076,485,2024-10-18T01:25:13.106-06:00,2024-10-18T07:39:13.106-06:00,MOBILE,ABORTED,1789
1077,13,2024-10-21T02:36:03.597-06:00,2024-10-21T10:29:03.597-06:00,BROWSER,ABORTED,672
1078,300,2024-11-19T05:04:37.500-06:00,2024-11-19T13:17:37.500-06:00,BROWSER,COMPLETED,2091
1079,435,2024-01-31T16:01:08.368-06:00,2024-01-31T17:20:08.368-06:00,BROWSER,TIMEOUT,4947
1080,19,2024-05-29T09:14:50.252-06:00,2024-05-29T17:30:50.252-06:00,MOBILE,TIMEOUT,4357
1081,164,2024-12-19T09:07:44.598-06:00,2024-12-19T14:20:44.598-06:00,BROWSER,ABORTED,2011
1082,54,2024-10-10T22:30:50.785-06:00,2024-10-11T01:11:50.785-06:00,BROWSER,COMPLETED,4980
1083,150,2024-11-06T15:12:22.191-06:00,2024-11-06T23:13:22.191-06:00,MOBILE,TIMEOUT,1170
1084,123,2024-07-05T08:57:20.103-06:00,2024-07-05T18:32:20.103-06:00,BROWSER,ABORTED,3924
1085,305,2024-12-30T06:45:17.090-06:00,2024-12-30T15:04:17.090-06:00,MOBILE,TIMEOUT,1466
1086,442,2024-04-18T14:07:56.665-06:00,2024-04-18T21:46:56.665-06:00,BROWSER,COMPLETED,3017
1087,94,2024-10-21T13:38:30.181-06:00,2024-10-21T18:18:30.181-06:00,BROWSER,TIMEOUT,276
1088,411,2024-12-07T10:26:33.657-06:00,2024-12-07T17:22:33.657-06:00,BROWSER,ABORTED,3397
1089,17,2024-12-30T17:39:57.056-06:00,2024-12-30T18:45:57.056-06:00,MOBILE,COMPLETED,365
1090,398,2024-10-18T16:22:35.169-06:00,2024-10-19T01:50:35.169-06:00,BROWSER,COMPLETED,4775
1091,454,2024-04-14T21:55:20.669-06:00,2024-04-15T05:46:20.669-06:00,MOBILE,ABORTED,3444
1092,151,2024-09-08T15:47:51.197-06:00,2024-09-08T16:07:51.197-06:00,MOBILE,ABORTED,2802
1093,71,2024-12-21T09:43:06.091-06:00,2024-12-21T17:16:06.091-06:00,BROWSER,TIMEOUT,1045
1094,163,2024-11-24T21:29:34.142-06:00,2024-11-25T03:15:34.142-06:00,MOBILE,ABORTED,426
1095,341,2024-12-30T04:11:45.794-06:00,2024-12-30T11:44:45.794-06:00,MOBILE,ABORTED,1879
1096,294,2024-12-20T09:32:51.936-06:00,2024-12-20T13:59:51.936-06:00,BROWSER,ABORTED,2597
1097,107,2024-12-02T07:31:51.607-06:00,2024-12-02T16:25:51.607-06:00,MOBILE,COMPLETED,3315
1098,448,2024-11-26T22:15:09.095-06:00,2024-11-27T03:45:09.095-06:00,BROWSER,ABORTED,2645
1099,224,2024-12-04T10:51:30.105-06:00,2024-12-04T11:57:30.105-06:00,MOBILE,TIMEOUT,871
1100,87,2024-12-14T18:45:05.089-06:00,2024-12-15T00:55:05.089-06:00,MOBILE,COMPLETED,4585
1101,446,2024-12-30T02:53:34.044-06:00,2024-12-30T08:14:34.044-06:00,BROWSER,TIMEOUT,4643
1102,49,2024-11-04T00:59:05.625-06:00,2024-11-04T01:11:05.625-06:00,MOBILE,ABORTED,3956
1103,139,2024-11-14T23:18:45.561-06:00,2024-11-15T08:23:45.561-06:00,MOBILE,TIMEOUT,1222
1104,263,2024-09-05T12:25:08.951-06:00,2024-09-05T19:47:08.951-06:00,BROWSER,TIMEOUT,4532
1105,279,2024-12-12T16:11:51.940-06:00,2024-12-13T02:08:51.940-06:00,MOBILE,ABORTED,1530
1106,105,2024-12-22T20:23:38.364-06:00,2024-12-23T00:39:38.364-06:00,MOBILE,COMPLETED,2421
1107,214,2024-12-23T12:14:30.216-06:00,2024-12-23T13:36:30.216-06:00,MOBILE,COMPLETED,3705
1108,144,2024-12-23T16:26:45.829-06:00,2024-12-23T21:51:45.829-06:00,MOBILE,COMPLETED,3027
1109,225,2024-12-20T00:51:32.591-06:00,2024-12-20T01:28:32.591-06:00,MOBILE,COMPLETED,3336
1110,227,2024-06-30T18:38:03.894-06:00,2024-06-30T23:01:03.894-06:00,MOBILE,COMPLETED,672
1111,64,2024-12-28T07:09:02.921-06:00,2024-12-28T15:06:02.921-06:00,MOBILE,ABORTED,2670
1112,421,2024-12-18T12:51:54.801-06:00,2024-12-18T22:08:54.801-06:00,MOBILE,TIMEOUT,1282
1113,48,2024-08-30T21:18:13.581-06:00,2024-08-30T21:54:13.581-06:00,MOBILE,ABORTED,3366
1114,115,2024-12-12T01:01:11.665-06:00,2024-12-12T06:24:11.665-06:00,BROWSER,TIMEOUT,3530
1115,79,2024-12-30T14:26:34.604-06:00,2024-12-30T19:46:34.604-06:00,BROWSER,TIMEOUT,3660
1116,215,2024-10-10T21:56:26.994-06:00,2024-10-11T04:09:26.994-06:00,BROWSER,TIMEOUT,333
1117,103,2024-12-28T05:02:36.297-06:00,2024-12-28T05:30:36.297-06:00,MOBILE,COMPLETED,1794
1118,433,2024-12-05T22:09:19.523-06:00,2024-12-06T06:26:19.523-06:00,MOBILE,ABORTED,572
1119,336,2024-12-30T09:35:27.763-06:00,2024-12-30T16:40:27.763-06:00,BROWSER,COMPLETED,2380
1120,121,2024-11-08T23:03:49.690-06:00,2024-11-09T03:48:49.690-06:00,MOBILE,ABORTED,480
1121,99,2024-12-25T14:33:58.317-06:00,2024-12-25T22:35:58.317-06:00,MOBILE,ABORTED,4320
1122,170,2024-12-30T06:10:39.437-06:00,2024-12-30T11:24:39.437-06:00,BROWSER,TIMEOUT,3747
1123,112,2024-12-03T13:38:35.174-06:00,2024-12-03T15:39:35.174-06:00,BROWSER,TIMEOUT,935
1124,260,2024-06-21T00:34:00.311-06:00,2024-06-21T04:32:00.311-06:00,BROWSER,TIMEOUT,4824
1126,184,2024-12-23T02:09:39.401-06:00,2024-12-23T07:33:39.401-06:00,BROWSER,COMPLETED,4828
1127,415,2024-01-09T08:41:00.006-06:00,2024-01-09T14:06:00.006-06:00,BROWSER,COMPLETED,3933
1128,156,2024-12-25T09:44:00.178-06:00,2024-12-25T16:21:00.178-06:00,MOBILE,TIMEOUT,1395
1129,123,2024-09-09T03:04:38.145-06:00,2024-09-09T04:22:38.145-06:00,BROWSER,TIMEOUT,542
1130,489,2024-12-08T17:15:22.240-06:00,2024-12-08T19:06:22.240-06:00,BROWSER,COMPLETED,4215
1131,292,2024-12-30T16:43:49.317-06:00,2024-12-30T18:34:49.317-06:00,MOBILE,TIMEOUT,1657
1132,303,2024-09-29T03:10:23.377-06:00,2024-09-29T09:09:23.377-06:00,MOBILE,ABORTED,2806
1133,402,2024-11-26T12:58:17.151-06:00,2024-11-26T20:43:17.151-06:00,MOBILE,TIMEOUT,2800
1134,364,2024-12-25T00:26:54.873-06:00,2024-12-25T03:28:54.873-06:00,BROWSER,COMPLETED,2441
1135,398,2024-12-30T10:20:15.796-06:00,2024-12-30T19:39:15.796-06:00,BROWSER,ABORTED,1280
1136,494,2024-09-03T12:03:04.200-06:00,2024-09-03T12:56:04.200-06:00,BROWSER,TIMEOUT,178
1137,13,2024-11-18T04:51:39.498-06:00,2024-11-18T07:54:39.498-06:00,MOBILE,COMPLETED,4560
1138,92,2024-12-06T12:51:47.309-06:00,2024-12-06T18:19:47.309-06:00,MOBILE,ABORTED,1539
1139,350,2024-12-30T15:06:56.173-06:00,2024-12-30T21:22:56.173-06:00,MOBILE,TIMEOUT,4205
1140,34,2024-12-18T22:59:30.458-06:00,2024-12-19T04:14:30.458-06:00,BROWSER,TIMEOUT,2424
1141,64,2024-12-30T16:12:02.824-06:00,2024-12-30T19:43:02.824-06:00,MOBILE,COMPLETED,3489
1142,368,2024-12-19T08:21:23.151-06:00,2024-12-19T18:14:23.151-06:00,MOBILE,TIMEOUT,359
1143,195,2024-10-24T22:29:30.699-06:00,2024-10-25T04:59:30.699-06:00,BROWSER,ABORTED,568
1144,88,2024-08-30T02:20:34.589-06:00,2024-08-30T04:35:34.589-06:00,MOBILE,ABORTED,2486
1145,78,2024-11-26T21:58:06.405-06:00,2024-11-27T07:43:06.405-06:00,MOBILE,COMPLETED,423
1146,293,2024-12-25T21:50:31.087-06:00,2024-12-26T02:36:31.087-06:00,MOBILE,TIMEOUT,817
1147,313,2024-12-29T03:37:08.762-06:00,2024-12-29T13:16:08.762-06:00,BROWSER,ABORTED,1265
1148,340,2024-12-30T16:45:43.090-06:00,2024-12-30T22:21:43.090-06:00,MOBILE,COMPLETED,2594
1149,207,2024-12-28T18:33:08.087-06:00,2024-12-29T04:13:08.087-06:00,BROWSER,ABORTED,1067
1150,126,2024-12-27T09:18:40.063-06:00,2024-12-27T19:14:40.063-06:00,BROWSER,COMPLETED,3421
1151,198,2024-07-12T06:44:45.197-06:00,2024-07-12T11:43:45.197-06:00,BROWSER,ABORTED,3680
1152,347,2024-12-17T16:23:31.980-06:00,2024-12-17T23:05:31.980-06:00,BROWSER,COMPLETED,1652
1153,494,2024-12-12T21:59:04.403-06:00,2024-12-13T05:06:04.403-06:00,BROWSER,TIMEOUT,1207
1155,335,2024-03-31T23:50:47.305-06:00,2024-04-01T06:24:47.305-06:00,MOBILE,TIMEOUT,2783
1157,127,2024-12-28T05:20:25.870-06:00,2024-12-28T12:11:25.870-06:00,MOBILE,COMPLETED,1624
1158,399,2024-12-15T05:29:16.953-06:00,2024-12-15T15:05:16.953-06:00,BROWSER,COMPLETED,3861
1159,408,2024-12-26T05:02:40.223-06:00,2024-12-26T09:39:40.223-06:00,BROWSER,ABORTED,956
1160,392,2024-11-08T05:00:30.729-06:00,2024-11-08T12:31:30.729-06:00,BROWSER,COMPLETED,1506
1162,456,2024-11-27T20:53:07.263-06:00,2024-11-27T23:44:07.263-06:00,BROWSER,TIMEOUT,956
1163,442,2024-07-19T09:19:18.289-06:00,2024-07-19T13:00:18.289-06:00,BROWSER,TIMEOUT,2464
1164,72,2024-03-27T08:09:30.178-06:00,2024-03-27T16:34:30.178-06:00,MOBILE,COMPLETED,2000
1165,46,2024-12-21T23:56:02.682-06:00,2024-12-22T01:00:02.682-06:00,MOBILE,COMPLETED,3534
1166,172,2024-12-26T03:49:43.498-06:00,2024-12-26T08:24:43.498-06:00,BROWSER,COMPLETED,4999
1167,332,2024-10-09T18:08:25.090-06:00,2024-10-10T03:37:25.090-06:00,MOBILE,COMPLETED,2904
1168,278,2024-12-18T18:43:21.200-06:00,2024-12-18T22:08:21.200-06:00,BROWSER,ABORTED,2845
1169,40,2024-07-08T08:21:33.010-06:00,2024-07-08T10:30:33.010-06:00,MOBILE,COMPLETED,4773
1171,462,2024-05-12T09:25:03.352-06:00,2024-05-12T11:42:03.352-06:00,MOBILE,ABORTED,3095
1172,72,2024-12-13T08:26:38.107-06:00,2024-12-13T13:02:38.107-06:00,MOBILE,COMPLETED,2921
1173,5,2024-12-22T22:30:42.111-06:00,2024-12-23T03:41:42.111-06:00,BROWSER,ABORTED,1904
1174,500,2024-12-19T04:29:23.009-06:00,2024-12-19T11:42:23.009-06:00,BROWSER,COMPLETED,2691
1175,484,2024-12-30T08:35:21.274-06:00,2024-12-30T17:46:21.274-06:00,BROWSER,COMPLETED,1029
1176,16,2024-12-03T00:01:47.015-06:00,2024-12-03T01:15:47.015-06:00,MOBILE,ABORTED,521
1177,406,2024-07-21T23:32:43.059-06:00,2024-07-22T08:38:43.059-06:00,MOBILE,COMPLETED,1944
1178,118,2024-12-30T18:02:03.232-06:00,2024-12-30T21:30:03.232-06:00,BROWSER,COMPLETED,4372
1179,103,2024-12-29T21:17:51.784-06:00,2024-12-30T01:42:51.784-06:00,BROWSER,ABORTED,310
1180,499,2024-12-29T15:49:02.135-06:00,2024-12-29T17:19:02.135-06:00,MOBILE,COMPLETED,4882
1181,472,2024-10-18T21:01:03.930-06:00,2024-10-19T05:59:03.930-06:00,BROWSER,COMPLETED,4181
1182,175,2024-12-05T20:15:45.273-06:00,2024-12-05T22:36:45.273-06:00,BROWSER,ABORTED,1156
1183,300,2024-12-13T22:41:58.498-06:00,2024-12-14T01:42:58.498-06:00,BROWSER,ABORTED,4504
1185,432,2024-12-27T03:51:22.054-06:00,2024-12-27T10:20:22.054-06:00,BROWSER,TIMEOUT,4299
1186,89,2024-12-05T13:38:25.158-06:00,2024-12-05T23:10:25.158-06:00,MOBILE,COMPLETED,4745
1187,184,2024-12-25T01:42:07.630-06:00,2024-12-25T11:16:07.630-06:00,BROWSER,TIMEOUT,1503
1188,44,2024-08-22T11:49:10.288-06:00,2024-08-22T17:04:10.288-06:00,MOBILE,COMPLETED,220
1189,484,2024-12-30T18:13:35.454-06:00,2024-12-30T21:44:35.454-06:00,MOBILE,COMPLETED,2974
1190,432,2024-12-27T12:22:23.017-06:00,2024-12-27T15:02:23.017-06:00,BROWSER,TIMEOUT,3156
1191,447,2024-09-19T01:58:42.738-06:00,2024-09-19T05:11:42.738-06:00,MOBILE,TIMEOUT,1100
1192,326,2024-12-16T17:29:11.053-06:00,2024-12-17T02:58:11.053-06:00,BROWSER,COMPLETED,2089
1193,420,2024-11-28T04:06:27.579-06:00,2024-11-28T05:12:27.579-06:00,MOBILE,ABORTED,4802
1194,407,2024-09-14T21:07:09.212-06:00,2024-09-15T00:10:09.212-06:00,MOBILE,TIMEOUT,645
1196,485,2024-10-29T11:18:11.982-06:00,2024-10-29T13:25:11.982-06:00,MOBILE,COMPLETED,3837
1197,334,2024-01-25T12:47:23.042-06:00,2024-01-25T18:22:23.042-06:00,MOBILE,COMPLETED,2994
1198,226,2024-12-14T14:03:41.165-06:00,2024-12-14T18:15:41.165-06:00,BROWSER,COMPLETED,2492
1199,306,2024-12-11T08:09:20.733-06:00,2024-12-11T09:26:20.733-06:00,BROWSER,ABORTED,3300
1200,35,2024-08-13T01:02:58.028-06:00,2024-08-13T04:13:58.028-06:00,MOBILE,COMPLETED,357
1201,121,2024-12-09T23:51:03.713-06:00,2024-12-10T02:51:03.713-06:00,MOBILE,COMPLETED,341
1203,376,2024-12-24T11:35:21.085-06:00,2024-12-24T19:34:21.085-06:00,MOBILE,COMPLETED,3494
1204,366,2024-12-30T06:54:25.019-06:00,2024-12-30T15:10:25.019-06:00,MOBILE,TIMEOUT,1120
1205,90,2024-10-27T10:08:55.417-06:00,2024-10-27T18:08:55.417-06:00,MOBILE,TIMEOUT,4900
1206,76,2024-12-05T20:28:38.445-06:00,2024-12-06T05:09:38.445-06:00,BROWSER,ABORTED,4892
1207,456,2024-12-19T03:45:37.823-06:00,2024-12-19T13:37:37.823-06:00,MOBILE,ABORTED,2082
1208,461,2024-12-30T19:37:11.140-06:00,2024-12-30T21:58:11.140-06:00,BROWSER,TIMEOUT,2509
1209,444,2024-08-03T00:37:42.248-06:00,2024-08-03T09:43:42.248-06:00,BROWSER,ABORTED,2806
1210,183,2024-12-30T00:26:47.434-06:00,2024-12-30T08:32:47.434-06:00,MOBILE,TIMEOUT,902
1211,413,2024-12-12T11:05:45.190-06:00,2024-12-12T11:59:45.190-06:00,BROWSER,COMPLETED,4812
1212,393,2024-12-04T16:29:19.071-06:00,2024-12-04T17:02:19.071-06:00,BROWSER,COMPLETED,1521
1213,42,2024-08-21T14:24:44.074-06:00,2024-08-21T17:55:44.074-06:00,BROWSER,COMPLETED,2202
1214,457,2024-01-26T03:50:03.583-06:00,2024-01-26T06:43:03.583-06:00,BROWSER,TIMEOUT,230
1215,329,2024-12-30T13:08:53.139-06:00,2024-12-30T16:46:53.139-06:00,MOBILE,TIMEOUT,1171
1216,360,2024-12-30T21:43:39.759-06:00,2024-12-30T23:35:39.759-06:00,BROWSER,TIMEOUT,2502
1217,171,2024-08-02T02:43:34.690-06:00,2024-08-02T11:52:34.690-06:00,BROWSER,ABORTED,1948
1218,304,2024-02-02T07:54:46.406-06:00,2024-02-02T16:23:46.406-06:00,BROWSER,ABORTED,3283
1219,195,2024-12-25T20:35:20.677-06:00,2024-12-26T06:02:20.677-06:00,MOBILE,COMPLETED,1409
1220,85,2024-11-03T02:41:44.231-06:00,2024-11-03T03:27:44.231-06:00,BROWSER,TIMEOUT,3950
1221,354,2024-12-21T13:33:44.520-06:00,2024-12-21T14:42:44.520-06:00,BROWSER,ABORTED,118
